Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text,chosen_option,chosen_original_option
C1_11_UA_I,C1_11,58,1,unambiguous,ironic,d,Seeing the pilot made her feel even more anxious.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She noticed the brave pilot before boarding.

Target utterance:
She said: """"That really shook me up.""""

a. She dated a pilot for several months.
b. Seeing the pilot put her completely at ease.
c. She settled into her seat and fastened the belt.
d. Seeing the pilot made her feel even more anxious.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   d. Seeing the pilot made her feel even more anxious.

2. Informative Speaker (S1):
   d. Seeing the pilot made her feel even more anxious.

3. Pragmatic Listener (L1):
   d. Seeing the pilot made her feel even more anxious.","['d', 'a', 'c', 'b']",1,UA_I,"{'a': 10.6875, 'b': 8.625, 'c': 9.6875, 'd': 22.875}","{'a': 5.093692379887216e-06, 'b': 6.475902978309023e-07, 'c': 1.8738645621851902e-06, 'd': 0.9999923706054688}",0.9999923706054688,d,d,d,,"1. Literal Listener (L0):
   d. Seeing the pilot made her feel even more anxious.

2. Informative Speaker (S1):
   d. Seeing the pilot made her feel even more anxious.

3. Pragmatic Listener (L1):
   d. Seeing the pilot made her feel even more anxious.",,
C1_12_UA_NI,C1_12,128,1,unambiguous,non-ironic,b,His father showed no fear at all.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He saw his brave father.

Target utterance:
He said: """"Brave as a lion""""

a. His father wore a blue jacket.
b. His father showed no fear at all.
c. The lion prowled across the savannah.
d. His father's face was full of fear.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   b. His father showed no fear at all.

2. Informative Speaker (S1):
   b. His father showed no fear at all. (Since the utterance ""Brave as a lion"" implies the person being described is fearless.)

3. Pragmatic Listener (L1):
   b. His father showed no fear at all. (The speaker is informative and chooses the most appropriate utterance for the situation described, which is that the father is brave, meaning he showed no fear.)

Final Answer: b. His father showed no fear at all.","['d', 'a', 'c', 'b']",1,UA_NI,"{'a': 9.625, 'b': 15.625, 'c': 6.40625, 'd': 7.34375}","{'a': 0.0024717545602470636, 'b': 0.9971768856048584, 'c': 9.888261411106214e-05, 'd': 0.0002525055897422135}",0.9971768856048584,b,b,b,b,"1. Literal Listener (L0):
   b. His father showed no fear at all.

2. Informative Speaker (S1):
   b. His father showed no fear at all. (Since the utterance ""Brave as a lion"" implies the person being described is fearless.)

3. Pragmatic Listener (L1):
   b. His father showed no fear at all. (The speaker is informative and chooses the most appropriate utterance for the situation described, which is that the father is brave, meaning he showed no fear.)

Final Answer: b. His father showed no fear at all.",b,a
C1_13_A_I,C1_13,102,1,ambiguous,ironic,a,"His girlfriend clearly looked worn out, not refreshed at all.",Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: He saw his energetic girlfriend.

Target utterance:
He said: """"You look like you've been awake since birth.""""

a. His girlfriend clearly looked worn out, not refreshed at all.
b. He was planning to surprise his girlfriend with a home-cooked meal.
c. To him, his girlfriend looked well-rested and full of energy.
d. He had just bought her a refreshing cold drink.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   a. His girlfriend clearly looked worn out, not refreshed at all.

2. Informative Speaker (S1):
   c. To him, his girlfriend looked well-rested and full of energy. (This option is not literally correct, but it is the most positive interpretation, which an informative speaker might choose to avoid upsetting the girlfriend.)

3. Pragmatic Listener (L1):
   c. To him, his girlfriend looked well-rested and full of energy. (This option is the most appropriate for the situation, as it is a positive comment that the speaker might make to his girlfriend, even if","['b', 'd', 'a', 'c']",1,A_I,"{'a': 10.6875, 'b': 9.625, 'c': 21.375, 'd': 10.75}","{'a': 2.282726018165704e-05, 'b': 7.888889740570448e-06, 'c': 0.9999449253082275, 'd': 2.429949199722614e-05}",0.9999449253082275,a,c,c,,"1. Literal Listener (L0):
   a. His girlfriend clearly looked worn out, not refreshed at all.

2. Informative Speaker (S1):
   c. To him, his girlfriend looked well-rested and full of energy. (This option is not literally correct, but it is the most positive interpretation, which an informative speaker might choose to avoid upsetting the girlfriend.)

3. Pragmatic Listener (L1):
   c. To him, his girlfriend looked well-rested and full of energy. (This option is the most appropriate for the situation, as it is a positive comment that the speaker might make to his girlfriend, even if",,
C1_14_A_NI,C1_14,135,1,ambiguous,non-ironic,d,Her colleague seemed very energetic today.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She saw her energetic colleague.

Target utterance:
She said: """"You seem so full of energy today.""""

a. She was redecorating the office of her colleague.
b. She filled up the car with energy.
c. Her colleague seemed very tired today.
d. Her colleague seemed very energetic today.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   d. Her colleague seemed very energetic today.

2. Informative Speaker (S1):
   d. Her colleague seemed very energetic today.

3. Pragmatic Listener (L1):
   d. Her colleague seemed very energetic today.","['d', 'c', 'b', 'a']",1,A_NI,"{'a': 9.25, 'b': 8.8125, 'c': 8.75, 'd': 23.625}","{'a': 5.715000384043378e-07, 'b': 3.689881680202234e-07, 'c': 3.466323050815845e-07, 'd': 0.9999986886978149}",0.9999986886978149,d,d,d,,"1. Literal Listener (L0):
   d. Her colleague seemed very energetic today.

2. Informative Speaker (S1):
   d. Her colleague seemed very energetic today.

3. Pragmatic Listener (L1):
   d. Her colleague seemed very energetic today.",,
C1_15_UA_I,C1_15,15,1,unambiguous,ironic,c,They felt really exhausted after the sleepover.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: After the sleepover, they were hyperactive.

Target utterance:
They said:  """"We never felt more tired in our lifes.""""

a. They rested the heavy boxes on the floor.
b. They did sleep overs once a year.
c. They felt really exhausted after the sleepover.
d. They felt very well-rested after the sleepover.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   c. They felt really exhausted after the sleepover.

2. Informative Speaker (S1):
   c. They felt really exhausted after the sleepover.

3. Pragmatic Listener (L1):
   c. They felt really exhausted after the sleepover.","['c', 'd', 'b', 'a']",1,UA_I,"{'a': 9.3125, 'b': 8.4375, 'c': 22.875, 'd': 7.65625}","{'a': 1.2878942925453885e-06, 'b': 5.368742108657898e-07, 'c': 0.9999979734420776, 'd': 2.4579890123277437e-07}",0.9999979734420776,c,c,c,,"1. Literal Listener (L0):
   c. They felt really exhausted after the sleepover.

2. Informative Speaker (S1):
   c. They felt really exhausted after the sleepover.

3. Pragmatic Listener (L1):
   c. They felt really exhausted after the sleepover.",,
C1_16_UA_NI,C1_16,111,1,unambiguous,non-ironic,c,I felt fully prepared and ready for the exam.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: Right before my exam, I felt really hyperactive.

Target utterance:
I said: """"I have never felt more ready.""""

a. Deep down I felt completely unprepared for the exam.
b. The exam started at nine o'clock.
c. I felt fully prepared and ready for the exam.
d. Dinner was ready by seven o'clock.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   c. I felt fully prepared and ready for the exam.

2. Informative Speaker (S1):
   c. I felt fully prepared and ready for the exam.

3. Pragmatic Listener (L1):
   c. I felt fully prepared and ready for the exam.","['b', 'd', 'a', 'c']",1,UA_NI,"{'a': 9.5, 'b': 8.8125, 'c': 23.0, 'd': 8.125}","{'a': 1.3709558288610424e-06, 'b': 6.893598651913635e-07, 'c': 0.999997615814209, 'd': 3.466319355993619e-07}",0.999997615814209,c,c,c,,"1. Literal Listener (L0):
   c. I felt fully prepared and ready for the exam.

2. Informative Speaker (S1):
   c. I felt fully prepared and ready for the exam.

3. Pragmatic Listener (L1):
   c. I felt fully prepared and ready for the exam.",,
C1_17_A_I,C1_17,241,1,ambiguous,ironic,c,Her idea was outdated.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She had an old idea.

Target utterance:
She said: """"Truly ahead of its time.""""

a. Her idea was innovative.
b. She had the idea to redecorate her office.
c. Her idea was outdated.
d. She had arrived early.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a. Her idea was innovative.
2. S1: a. Her idea was innovative. (Since the speaker is saying that the idea was ahead of its time, it implies that the idea was innovative.)
3. L1: a. Her idea was innovative. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is that the idea was innovative.)

Final Answer: a. Her idea was innovative.","['a', 'd', 'b', 'c']",1,A_I,"{'a': 16.0, 'b': 6.03125, 'c': 5.375, 'd': 5.21875}","{'a': 0.9999080896377563, 'b': 4.6836776164127514e-05, 'c': 2.4298597054439597e-05, 'd': 2.07836928893812e-05}",0.9999080896377563,a,a,a,a,"1. L0: a. Her idea was innovative.
2. S1: a. Her idea was innovative. (Since the speaker is saying that the idea was ahead of its time, it implies that the idea was innovative.)
3. L1: a. Her idea was innovative. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is that the idea was innovative.)

Final Answer: a. Her idea was innovative.",a,a
C1_18_A_NI,C1_18,134,1,ambiguous,non-ironic,a,He found the approach genuinely new and creative.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: It was an old approach. 

Target utterance:
He said: """"How refreshingly innovative.""""

a. He found the approach genuinely new and creative.
b. In his view, it was a stale approach he had seen many times before.
c. Refreshments were served at the end of the presentation.
d. He researched new approaches for several months.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a. He found the approach genuinely new and creative.
2. S1: a. He found the approach genuinely new and creative. (Since the speaker is informative, they would choose the option that accurately reflects their positive opinion about the approach.)
3. L1: a. He found the approach genuinely new and creative. (A pragmatic listener would understand that the speaker is likely to choose an utterance that reflects a positive opinion about the approach, given the speaker's informative nature.)

Final Answer: a. He found the approach genuinely new and creative.","['a', 'b', 'c', 'd']",1,A_NI,"{'a': 16.25, 'b': 5.15625, 'c': 5.0625, 'd': 5.71875}","{'a': 0.9999442100524902, 'b': 1.520622299722163e-05, 'c': 1.384542429150315e-05, 'd': 2.668775232450571e-05}",0.9999442100524902,a,a,a,a,"1. L0: a. He found the approach genuinely new and creative.
2. S1: a. He found the approach genuinely new and creative. (Since the speaker is informative, they would choose the option that accurately reflects their positive opinion about the approach.)
3. L1: a. He found the approach genuinely new and creative. (A pragmatic listener would understand that the speaker is likely to choose an utterance that reflects a positive opinion about the approach, given the speaker's informative nature.)

Final Answer: a. He found the approach genuinely new and creative.",a,a
C1_19_UA_I,C1_19,209,1,unambiguous,ironic,a,"To her, the tradition felt stale and long past its use.",Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: The tradition was ancient.

Target utterance:
She said: """"How wonderfully timeless.""""

a. To her, the tradition felt stale and long past its use.
b. She read about the tradition in a local history book.
c. She found the tradition beautifully enduring and meaningful.
d. The clock ticked for over a century.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: c. She found the tradition beautifully enduring and meaningful.
2. S1: c. She found the tradition beautifully enduring and meaningful. (This is the most appropriate utterance given the situation described in the answer options, as it is the only one that indicates a positive sentiment towards the tradition.)
3. L1: c. She found the tradition beautifully enduring and meaningful. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is option c.)

Final Answer: c. She found the tradition beautifully enduring and meaningful.","['b', 'd', 'a', 'c']",1,UA_I,"{'a': 9.3125, 'b': 5.8125, 'c': 16.25, 'd': 6.25}","{'a': 0.0009696795023046434, 'b': 2.9281784009071998e-05, 'c': 0.9989556074142456, 'd': 4.5352517190622166e-05}",0.9989556074142456,c,c,c,c,"1. L0: c. She found the tradition beautifully enduring and meaningful.
2. S1: c. She found the tradition beautifully enduring and meaningful. (This is the most appropriate utterance given the situation described in the answer options, as it is the only one that indicates a positive sentiment towards the tradition.)
3. L1: c. She found the tradition beautifully enduring and meaningful. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is option c.)

Final Answer: c. She found the tradition beautifully enduring and meaningful.",c,a
C1_20_UA_NI,C1_20,87,1,unambiguous,non-ironic,d,She liked the smell of her car.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She bought an ancient car.

Target utterance:
She says: """"I just love the new car smell.""""

a. She could smell what her husband was cooking.
b. She took her car to the gas station.
c. She was disappointed with the smell of her car.
d. She liked the smell of her car.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   d. She liked the smell of her car.

2. Informative Speaker (S1):
   d. She liked the smell of her car. (This is the only option that directly relates to the new car smell, which is the only new aspect of the car she just bought.)

3. Pragmatic Listener (L1):
   d. She liked the smell of her car. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is expressing a positive sentiment about the new car she just bought.)

Final Answer: d. She liked the smell","['c', 'd', 'b', 'a']",1,UA_NI,"{'a': 9.3125, 'b': 6.6875, 'c': 7.5625, 'd': 16.125}","{'a': 0.0010984338587149978, 'b': 7.957028719829395e-05, 'c': 0.00019087918917648494, 'd': 0.9986310601234436}",0.9986310601234436,d,d,d,d,"1. Literal Listener (L0):
   d. She liked the smell of her car.

2. Informative Speaker (S1):
   d. She liked the smell of her car. (This is the only option that directly relates to the new car smell, which is the only new aspect of the car she just bought.)

3. Pragmatic Listener (L1):
   d. She liked the smell of her car. (Given that the speaker is informative, they would choose the most appropriate utterance for the situation, which is expressing a positive sentiment about the new car she just bought.)

Final Answer: d. She liked the smell",d,a
C1_21_A_I,C1_21,247,1,ambiguous,ironic,b,The birthday party was a disappointment.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She left the birthday party feeling happy.

Target utterance:
She says: """"Truly a night to remember.""""

a. She had trouble remembering things.
b. The birthday party was a disappointment.
c. She planned her next birthday party.
d. The birthday party was a great success.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   d. The birthday party was a great success.

2. Informative Speaker (S1):
   d. The birthday party was a great success.

3. Pragmatic Listener (L1):
   d. The birthday party was a great success.","['c', 'b', 'd', 'a']",1,A_I,"{'a': 9.3125, 'b': 8.75, 'c': 9.6875, 'd': 23.375}","{'a': 7.811470936758269e-07, 'b': 4.450841970538022e-07, 'c': 1.136562218562176e-06, 'd': 0.999997615814209}",0.999997615814209,d,d,d,,"1. Literal Listener (L0):
   d. The birthday party was a great success.

2. Informative Speaker (S1):
   d. The birthday party was a great success.

3. Pragmatic Listener (L1):
   d. The birthday party was a great success.",,
C1_22_A_NI,C1_22,8,1,ambiguous,non-ironic,d,The wedding was a beautiful and enchanting occasion.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She left the wedding feeling happy.

Target utterance:
She says: """"What a magical day.""""

a. The magician wowed all the guests at the reception.
b. She helped organise the flowers for the wedding beforehand.
c. The wedding had been a dull, disappointing event from start to finish.
d. The wedding was a beautiful and enchanting occasion.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   d. The wedding was a beautiful and enchanting occasion.

2. Informative Speaker (S1):
   d. The wedding was a beautiful and enchanting occasion.

3. Pragmatic Listener (L1):
   d. The wedding was a beautiful and enchanting occasion.","['c', 'd', 'b', 'a']",1,A_NI,"{'a': 10.375, 'b': 8.625, 'c': 9.1875, 'd': 23.5}","{'a': 1.994727881537983e-06, 'b': 3.466317366473959e-07, 'c': 6.0835759541078e-07, 'd': 0.9999970197677612}",0.9999970197677612,d,d,d,,"1. Literal Listener (L0):
   d. The wedding was a beautiful and enchanting occasion.

2. Informative Speaker (S1):
   d. The wedding was a beautiful and enchanting occasion.

3. Pragmatic Listener (L1):
   d. The wedding was a beautiful and enchanting occasion.",,
C1_23_UA_I,C1_23,4,1,unambiguous,ironic,d,They had found the film funny from start to finish.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: They left the cinema feeling delighted.

Target utterance:
They say: """"What a painfull film.""""

a. The injection was over quickly, but it was painful.
b. They went to the same cinema as always.
c. They had found the film dull from start to finish.
d. They had found the film funny from start to finish.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. Literal Listener (L0):
   They are expressing that the film they watched was painful or caused them physical discomfort.
   Answer: a is incorrect because it refers to an injection, not a film. b, c, and d do not mention pain.
   Answer: c is the correct answer as it describes the film as dull, which could be interpreted as painful to watch.

2. Informative Speaker (S1):
   An informative speaker would choose the option that accurately describes the situation, given that the film was described as delightful.
   Answer: c is the correct answer as it describes the film as dull, which contradicts the initial statement that they","['c', 'd', 'a', 'b']",1,UA_I,"{'a': 11.125, 'b': 8.5625, 'c': 20.0, 'd': 10.625}","{'a': 0.00013980870426166803, 'b': 1.0780889169836883e-05, 'c': 0.9997645020484924, 'd': 8.479826647089794e-05}",0.9997645020484924,,a,,,"1. Literal Listener (L0):
   They are expressing that the film they watched was painful or caused them physical discomfort.
   Answer: a is incorrect because it refers to an injection, not a film. b, c, and d do not mention pain.
   Answer: c is the correct answer as it describes the film as dull, which could be interpreted as painful to watch.

2. Informative Speaker (S1):
   An informative speaker would choose the option that accurately describes the situation, given that the film was described as delightful.
   Answer: c is the correct answer as it describes the film as dull, which contradicts the initial statement that they",,
C1_24_UA_NI,C1_24,21,1,unambiguous,non-ironic,c,The message brought good news.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: She received a message and was delighted.

Target utterance:
She says: """"These are amazing news.""""

a. What she read was news to her.
b. The message brought negative news.
c. The message brought good news.
d. She wanted to send a message.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: c. The message brought good news.
2. S1: c. The message brought good news. (An informative speaker would choose the option that best describes the situation based on the literal interpretation.)
3. L1: c. The message brought good news. (A pragmatic listener would understand that the speaker is happy and the message must contain positive or good news.)

Final Answer: c. The message brought good news.","['c', 'b', 'a', 'd']",1,UA_NI,"{'a': 9.375, 'b': 6.34375, 'c': 16.5, 'd': 6.15625}","{'a': 0.0008040289394557476, 'b': 3.879864379996434e-05, 'c': 0.999125063419342, 'd': 3.21652005368378e-05}",0.999125063419342,c,c,c,c,"1. L0: c. The message brought good news.
2. S1: c. The message brought good news. (An informative speaker would choose the option that best describes the situation based on the literal interpretation.)
3. L1: c. The message brought good news. (A pragmatic listener would understand that the speaker is happy and the message must contain positive or good news.)

Final Answer: c. The message brought good news.",c,a
C1_25_A_I,C1_25,181,1,ambiguous,ironic,c,Her exam answers were embarrassingly poor.,Mistral-7B-Instruct,Condition1B_context_richness_stimuli,rsa,"You will read short stories that describe everyday situations and end with a person saying something.

For each story, there are 4 possible interpretations (a,b,c,d).

Context: Her answers in the exam were intelligent.

Target utterance:
She says: """"What a genius.""""

a. Her exam answers were impressively smart.
b. She studied for her next exam.
c. Her exam answers were embarrassingly poor.
d. She had a high IQ.

Answer the following questions in order:

1. Literal Listener (L0):
   How would a listener interpret the utterance literally?
   Answer with a letter from a–d.

2. Informative Speaker (S1):
   Which utterance would an informative speaker be most likely to choose, given the situations described in the answer options, assuming that a listener interprets it literally?
   Answer with a letter from a–d.

3. Pragmatic Listener (L1):
   How would a listener interpret this utterance, knowing that the speaker is informative and chooses the most appropriate utterance for the situation described in the answer options?
   Answer with a letter from a–d.

Final Answer:
  Answer with a letter from a–d.","1. L0: a. Her exam answers were impressively smart.
2. S1: a. Her exam answers were impressively smart. (Since the speaker is praising the intelligence of the person, the most appropriate utterance would be ""What a genius."" which implies that the answers were smart.)
3. L1: a. Her exam answers were impressively smart. (Given that the speaker is informative, they would choose the most appropriate utterance to convey that the person's answers were intelligent.)

Final Answer: a. Her exam answers were impressively smart.","['a', 'd', 'b', 'c']",1,A_I,"{'a': 16.25, 'b': 5.53125, 'c': 4.875, 'd': 5.5625}","{'a': 0.9999436140060425, 'b': 2.212491017417051e-05, 'c': 1.1478252417873591e-05, 'd': 2.282722925883718e-05}",0.9999436140060425,a,a,a,a,"1. L0: a. Her exam answers were impressively smart.
2. S1: a. Her exam answers were impressively smart. (Since the speaker is praising the intelligence of the person, the most appropriate utterance would be ""What a genius."" which implies that the answers were smart.)
3. L1: a. Her exam answers were impressively smart. (Given that the speaker is informative, they would choose the most appropriate utterance to convey that the person's answers were intelligent.)

Final Answer: a. Her exam answers were impressively smart.",a,a
