Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,run,condition,chosen_option,reasoning,original_option_mapping,chosen_original_option
C1_14_A_NI,C1_14,135,1,ambiguous,non-ironic,c,Her colleague seemed very energetic today.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw her energetic colleague.
Target utterance: She said: """"You seem so full of energy today.""""
What meaning is She most likely conveying?
a. She filled up the car with energy.
b. She was redecorating the office of her colleague.
c. Her colleague seemed very energetic today.
d. Her colleague seemed very tired today.
Answer:
","c
",1,A_NI,c,,"['c', 'd', 'a', 'b']",a
C1_15_UA_I,C1_15,15,1,unambiguous,ironic,b,They felt really exhausted after the sleepover.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the sleepover, they were hyperactive.
Target utterance: They said:  """"We never felt more tired in our lifes.""""
What meaning is They most likely conveying?
a. They did sleep overs once a year.
b. They felt really exhausted after the sleepover.
c. They rested the heavy boxes on the floor.
d. They felt very well-rested after the sleepover.
Answer:
","b
",1,UA_I,b,,"['d', 'b', 'c', 'a']",b
C1_16_UA_NI,C1_16,111,1,unambiguous,non-ironic,b,I felt fully prepared and ready for the exam.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Right before my exam, I felt really hyperactive.
Target utterance: I said: """"I have never felt more ready.""""
What meaning is I most likely conveying?
a. The exam started at nine o'clock.
b. I felt fully prepared and ready for the exam.
c. Deep down I felt completely unprepared for the exam.
d. Dinner was ready by seven o'clock.
Answer:
","b
",1,UA_NI,b,,"['d', 'a', 'b', 'c']",a
C1_17_A_I,C1_17,241,1,ambiguous,ironic,c,Her idea was outdated.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She had an old idea.
Target utterance: She said: """"Truly ahead of its time.""""
What meaning is She most likely conveying?
a. Her idea was innovative.
b. She had the idea to redecorate her office.
c. Her idea was outdated.
d. She had arrived early.
Answer:
","a.
",1,A_I,a,,"['a', 'd', 'b', 'c']",a
C1_18_A_NI,C1_18,134,1,ambiguous,non-ironic,c,He found the approach genuinely new and creative.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: It was an old approach. 
Target utterance: He said: """"How refreshingly innovative.""""
What meaning is He most likely conveying?
a. In his view, it was a stale approach he had seen many times before.
b. He researched new approaches for several months.
c. He found the approach genuinely new and creative.
d. Refreshments were served at the end of the presentation.
Answer:
","a
",1,A_NI,a,,"['b', 'd', 'a', 'c']",b
C1_19_UA_I,C1_19,209,1,unambiguous,ironic,c,"To her, the tradition felt stale and long past its use.",Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The tradition was ancient.
Target utterance: She said: """"How wonderfully timeless.""""
What meaning is She most likely conveying?
a. The clock ticked for over a century.
b. She found the tradition beautifully enduring and meaningful.
c. To her, the tradition felt stale and long past its use.
d. She read about the tradition in a local history book.
Answer:
","b
",1,UA_I,b,,"['c', 'a', 'b', 'd']",a
C1_20_UA_NI,C1_20,87,1,unambiguous,non-ironic,b,She liked the smell of her car.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She bought an ancient car.
Target utterance: She says: """"I just love the new car smell.""""
What meaning is She most likely conveying?
a. She could smell what her husband was cooking.
b. She liked the smell of her car.
c. She took her car to the gas station.
d. She was disappointed with the smell of her car.
Answer:
","b
",1,UA_NI,b,,"['c', 'a', 'd', 'b']",a
C1_21_A_I,C1_21,247,1,ambiguous,ironic,c,The birthday party was a disappointment.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She left the birthday party feeling happy.
Target utterance: She says: """"Truly a night to remember.""""
What meaning is She most likely conveying?
a. The birthday party was a great success.
b. She planned her next birthday party.
c. The birthday party was a disappointment.
d. She had trouble remembering things.
Answer:
","a
",1,A_I,a,,"['a', 'd', 'b', 'c']",a
C1_22_A_NI,C1_22,8,1,ambiguous,non-ironic,d,The wedding was a beautiful and enchanting occasion.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She left the wedding feeling happy.
Target utterance: She says: """"What a magical day.""""
What meaning is She most likely conveying?
a. The wedding had been a dull, disappointing event from start to finish.
b. The magician wowed all the guests at the reception.
c. She helped organise the flowers for the wedding beforehand.
d. The wedding was a beautiful and enchanting occasion.
Answer:
","d
",1,A_NI,d,,"['b', 'c', 'd', 'a']",a
C1_23_UA_I,C1_23,4,1,unambiguous,ironic,b,They had found the film funny from start to finish.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the cinema feeling delighted.
Target utterance: They say: """"What a painfull film.""""
What meaning is They most likely conveying?
a. They had found the film dull from start to finish.
b. They had found the film funny from start to finish.
c. They went to the same cinema as always.
d. The injection was over quickly, but it was painful.
Answer:
","a
",1,UA_I,a,,"['a', 'b', 'd', 'c']",a
C1_24_UA_NI,C1_24,21,1,unambiguous,non-ironic,a,The message brought good news.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She received a message and was delighted.
Target utterance: She says: """"These are amazing news.""""
What meaning is She most likely conveying?
a. The message brought good news.
b. She wanted to send a message.
c. What she read was news to her.
d. The message brought negative news.
Answer:
","a
",1,UA_NI,a,,"['a', 'd', 'c', 'b']",a
C1_25_A_I,C1_25,181,1,ambiguous,ironic,b,Her exam answers were embarrassingly poor.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Her answers in the exam were intelligent.
Target utterance: She says: """"What a genius.""""
What meaning is She most likely conveying?
a. Her exam answers were impressively smart.
b. Her exam answers were embarrassingly poor.
c. She had a high IQ.
d. She studied for her next exam.
Answer:
","a
",1,A_I,a,,"['a', 'b', 'c', 'd']",a
C1_26_A_NI,C1_26,133,1,ambiguous,non-ironic,d,They were genuinely fortunate to have such a strong suggestion.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Their colleague's suggestion was intelligent.
Target utterance: They said: """"We really had luck with that one.""""
What meaning is They most likely conveying?
a. As far as they were concerned, it was a poor suggestion.
b. They got lucky at the casino.
c. They thought that every project starts with a suggestion.
d. They were genuinely fortunate to have such a strong suggestion.
Answer:
","d
",1,A_NI,d,,"['b', 'c', 'd', 'a']",a
C1_27_UA_I,C1_27,120,1,unambiguous,ironic,c,His argument was weak and poorly constructed.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His argument in the debate was brilliant.
Target utterance: She says: """"What a master of rhetoric.""""
What meaning is She most likely conveying?
a. His argument was strong and well presented.
b. She had an argument with him that night.
c. His argument was weak and poorly constructed.
d. Sokrates was a master of rhetoric.
Answer:
","a
",1,UA_I,a,,"['a', 'd', 'b', 'c']",a
C1_28_UA_NI,C1_28,238,1,unambiguous,non-ironic,c,She believed that his business plan would be successful.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His business plan was brilliant.
Target utterance: She says: """"We will make lots of money with this.""""
What meaning is He most likely conveying?
a. She was interested in making lots of money.
b. He asked a colleague for help with his business plan.
c. She believed that his business plan would be successful.
d. She believed that his business plan would fail.
Answer:
","a
",1,UA_NI,a,,"['c', 'd', 'a', 'b']",c
C1_29_A_I,C1_29,50,1,ambiguous,ironic,c,The restaurant visit was a real disappointment.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the restaurant visit he was satiated.
Target utterance: He says: """"Best dinner ever.""""
What meaning is He most likely conveying?
a. The restaurant visit was genuinely outstanding.
b. It was the best-reviewed dinner spot in the whole city.
c. The restaurant visit was a real disappointment.
d. He looked forward to this restaurant visit for weeks.
Answer:
","a
",1,A_I,a,,"['a', 'c', 'b', 'd']",a
C1_30_A_NI,C1_30,68,1,ambiguous,non-ironic,b,The buffet was a rich.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He left the buffet feeling satiated.
Target utterance: He says: """"Truly a feast for the senses."" ""
What meaning is He most likely conveying?
a. The feast was celebrated every year in their village.
b. The buffet was a rich.
c. There had been very little worth eating at the buffet.
d. Diners often have a buffet.
Answer:
","a
",1,A_NI,a,,"['c', 'a', 'b', 'd']",c
C1_31_UA_I,C1_31,27,1,unambiguous,ironic,a,There was barely anything to eat; they left unsatisfied.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the picnic feeling full.
Target utterance: They say: """"Food for the soul.""""
What meaning is They most likely conveying?
a. There was barely anything to eat; they left unsatisfied.
b. They spent the morning preparing sandwiches for the picnic.
c. The picnic was nourishing and genuinely enjoyable.
d. She always kept her soul music collection in good order.
Answer:
","c
",1,UA_I,c,,"['b', 'd', 'a', 'c']",a
C1_32_UA_NI,C1_32,73,1,unambiguous,non-ironic,c,His plate had been full with food and he ate it all up.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He looked at the empty plate in front of him and was full.
Target utterance: He says: """"No way I could eat more."" ""
What meaning is He most likely conveying?
a. He went to a stylish pottery to buy a special plate.
b. He prefers to eat his lunch alone.
c. His plate had been full with food and he ate it all up.
d. The waiter had forgotten to fill his plate and he did not eat anything.
Answer:
","c
",1,UA_NI,c,,"['d', 'c', 'a', 'b']",a
C1_33_A_I,C1_33,199,1,ambiguous,ironic,c,The library was far too noisy to concentrate.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She walked into the library and it was loud.
Target utterance: She says: """"Perfect place to concentrate.""""
What meaning is She most likely conveying?
a. She asked her colleague for a place to concentrate.
b. The library was a calm and quiet environment.
c. The library was far too noisy to concentrate.
d. She looked for a new book in the library.
Answer:
","b
",1,A_I,b,,"['c', 'a', 'b', 'd']",a
C1_34_A_NI,C1_34,283,1,ambiguous,non-ironic,a,The concert was surprisingly quiet.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: We came back from a concert which was loud.
Target utterance: I say: """"I've almost gone deaf.""""
What meaning is She most likely conveying?
a. The concert was surprisingly quiet.
b. The concert was pretty loud.
c. My grandfather is deaf.
d. I was looking forward to the next concert.
Answer:
","c
",1,A_NI,c,,"['a', 'b', 'c', 'd']",c
C1_35_UA_I,C1_35,117,1,unambiguous,ironic,d,The movie was very loud.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context:  She watched a movie in the theater and found it deafening.
Target utterance: She says: """"It was so difficult to hear.""""
What meaning is She most likely conveying?
a. She generally has difficulties with her hearing.
b. The movie was too quiet to hear.
c. Watching a movie in the theater is a real event.
d. The movie was very loud.
Answer:
","a
",1,UA_I,a,,"['c', 'a', 'd', 'b']",c
C1_36_UA_NI,C1_36,214,1,unambiguous,non-ironic,b,He thinks that his neighbours' are having a great party with music.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His neighbours' music was deafening.
Target utterance: He says: """"It seems like they are having a great party.""""
What meaning is He most likely conveying?
a. He is still unsure which party to vote for in the upcoming elections.
b. He thinks that his neighbours' are having a great party with music.
c. He likes talking about pop music.
d. He would expected to hear louder music from his neighbours' party.
Answer:
","b
",1,UA_NI,b,,"['c', 'a', 'd', 'b']",a
C1_37_A_I,C1_37,282,1,ambiguous,ironic,b,The questions were straightforward and required little effort.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She prepared easy questions for the students.
Target utterance: She says: """"I hope they're prepared for this.""""
What meaning is She most likely conveying?
a. She posted the question on the class forum.
b. The questions were straightforward and required little effort.
c. She had never felt so well prepared for a meeting.
d. The questions required thorough preparation to answer.
Answer:
","b
",1,A_I,b,,"['d', 'b', 'c', 'a']",b
C1_38_A_NI,C1_38,194,1,ambiguous,non-ironic,a,Booking the appointment was straightforward and effortless.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He booked an appointment through a system which was easy to use.
Target utterance: He says:  """"That was about as easy as it gets.""""
What meaning is He most likely conveying?
a. Booking the appointment was straightforward and effortless.
b. He always found parallel parking easy as it gets.
c. Booking the appointment was frustrating and difficult.
d. He decided to cancel the appointment.
Answer:
","a
",1,A_NI,a,,"['a', 'c', 'b', 'd']",a
C1_39_UA_I,C1_39,80,1,unambiguous,ironic,c,"Anyone could have done the task, no special abilities required.",Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They finished a trivial task for their maths lesson.
Target utterance: They say: """"We must be very smart.""""
What meaning is They most likely conveying?
a. Completing the task was a genuine sign of intelligence.
b. They were always smart about managing their money.
c. Anyone could have done the task, no special abilities required.
d. They were given another task after the math lesson.
Answer:
","a
",1,UA_I,a,,"['a', 'c', 'b', 'd']",a
