Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text
C1_11_UA_NI,C1_11,251,1,unambiguous,non-ironic,d,Seeing the pilot put her completely at ease.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She noticed the petrified pilot before boarding.
Target utterance: She said: """"That really shook me up.""""
What meaning is She most likely conveying?
a. Seeing the pilot made her feel even more anxious.
b. She settled into her seat and fastened the belt.
c. She dated a pilot for several months.
d. Seeing the pilot put her completely at ease.
Answer:
",a,"['b', 'c', 'd', 'a']",2,UA_NI,"{'a': 37.5, 'b': 20.75, 'c': 18.75, 'd': 21.375}","{'a': 0.9999998807907104, 'b': 5.315784434856141e-08, 'c': 7.194131956822503e-09, 'd': 9.931193289958173e-08}",0.9999998807907104,a,,b,,,,,a
C1_12_A_I,C1_12,81,1,ambiguous,ironic,d,His father's face was full of fear.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He saw his scared father.
Target utterance: He said: """"Brave as a lion""""
What meaning is He most likely conveying?
a. His father wore a blue jacket.
b. His father showed no fear at all.
c. The lion prowled across the savannah.
d. His father's face was full of fear.
Answer:
","b
","['d', 'a', 'c', 'b']",2,A_I,"{'a': 21.625, 'b': 36.0, 'c': 22.625, 'd': 22.375}","{'a': 5.714988446925418e-07, 'b': 0.9999966621398926, 'c': 1.5534949397988385e-06, 'd': 1.2098630577384029e-06}",0.9999966621398926,b,,a,,,,,b
C1_13_A_NI,C1_13,257,1,ambiguous,non-ironic,a,"To him, his girlfriend looked well-rested and full of energy.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He saw his tired girlfriend.
Target utterance: He said: """"You look like you've been awake since birth.""""
What meaning is He most likely conveying?
a. To him, his girlfriend looked well-rested and full of energy.
b. He had just bought her a refreshing cold drink.
c. His girlfriend clearly looked worn out, not refreshed at all.
d. He was planning to surprise his girlfriend with a home-cooked meal.
Answer:
","c
","['a', 'c', 'b', 'd']",2,A_NI,"{'a': 17.5, 'b': 17.75, 'c': 30.25, 'd': 18.25}","{'a': 2.902283313233056e-06, 'b': 3.726605655174353e-06, 'c': 0.9999872446060181, 'd': 6.144134204078e-06}",0.9999872446060181,c,,b,,,,,c
C1_14_UA_I,C1_14,156,1,unambiguous,ironic,b,Her colleague seemed very tired today.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She saw her exhausted colleague.
Target utterance: She said: """"You seem so full of energy today.""""
What meaning is She most likely conveying?
a. Her colleague seemed very energetic today.
b. Her colleague seemed very tired today.
c. She filled up the car with energy.
d. She was redecorating the office of her colleague.
Answer:
","b
","['a', 'b', 'c', 'd']",2,UA_I,"{'a': 22.625, 'b': 37.75, 'c': 23.125, 'd': 23.25}","{'a': 2.6995752477887436e-07, 'b': 0.9999988079071045, 'c': 4.4508470864457195e-07, 'd': 5.043470423515828e-07}",0.9999988079071045,b,,b,,,,,b
C1_15_UA_NI,C1_15,26,1,unambiguous,non-ironic,b,They felt very well-rested after the sleepover.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the sleepover, they were exhausted.
Target utterance: They said:  """"We never felt more tired in our lifes.""""
What meaning is They most likely conveying?
a. They did sleep overs once a year.
b. They felt very well-rested after the sleepover.
c. They felt really exhausted after the sleepover.
d. They rested the heavy boxes on the floor.
Answer:
","c
","['d', 'a', 'b', 'c']",2,UA_NI,"{'a': 17.5, 'b': 17.375, 'c': 30.625, 'd': 18.125}","{'a': 1.9947187865909655e-06, 'b': 1.7603331343707396e-06, 'c': 0.9999924898147583, 'd': 3.7266252093104413e-06}",0.9999924898147583,c,,b,,,,,c
C1_16_A_I,C1_16,168,1,ambiguous,ironic,b,Deep down I felt completely unprepared for the exam.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Right before my exam, I felt really tired.
Target utterance: I said: """"I have never felt more ready.""""
What meaning is I most likely conveying?
a. The exam started at nine o'clock.
b. Deep down I felt completely unprepared for the exam.
c. I felt fully prepared and ready for the exam.
d. Dinner was ready by seven o'clock.
Answer:
","c
","['d', 'b', 'a', 'c']",2,A_I,"{'a': 17.625, 'b': 18.0, 'c': 31.25, 'd': 18.5}","{'a': 1.209860101880622e-06, 'b': 1.7603360902285203e-06, 'c': 0.999994158744812, 'd': 2.902303322116495e-06}",0.999994158744812,c,,a,,,,,c
C1_17_A_NI,C1_17,203,1,ambiguous,non-ironic,b,Her idea was innovative.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She had a new idea.
Target utterance: She said: """"Truly ahead of its time.""""
What meaning is She most likely conveying?
a. Her idea was outdated.
b. Her idea was innovative.
c. She had arrived early.
d. She had the idea to redecorate her office.
Answer:
","b
","['b', 'a', 'c', 'd']",2,A_NI,"{'a': 21.625, 'b': 36.5, 'c': 22.625, 'd': 22.375}","{'a': 3.466320492861996e-07, 'b': 0.9999979734420776, 'c': 9.422435596206924e-07, 'd': 7.338200589401822e-07}",0.9999979734420776,b,,a,,,,,b
C1_18_UA_I,C1_18,54,1,unambiguous,ironic,a,"In his view, it was a stale approach he had seen many times before.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: It was a novel approach.
Target utterance: He said: """"How refreshingly innovative.""""
What meaning is He most likely conveying?
a. In his view, it was a stale approach he had seen many times before.
b. Refreshments were served at the end of the presentation.
c. He researched new approaches for several months.
d. He found the approach genuinely new and creative.
Answer:
","d
","['b', 'c', 'd', 'a']",2,UA_I,"{'a': 20.375, 'b': 18.875, 'c': 20.0, 'd': 36.25}","{'a': 1.2751903000207676e-07, 'b': 2.8453341016643208e-08, 'c': 8.764246217651817e-08, 'd': 0.9999997615814209}",0.9999997615814209,d,,a,,,,,d
C1_19_UA_NI,C1_19,191,1,unambiguous,non-ironic,b,She found the tradition beautifully enduring and meaningful.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: The tradition was novel.
Target utterance: She said: """"How wonderfully timeless.""""
What meaning is She most likely conveying?
a. To her, the tradition felt stale and long past its use.
b. She found the tradition beautifully enduring and meaningful.
c. The clock ticked for over a century.
d. She read about the tradition in a local history book.
Answer:
","b
","['b', 'a', 'c', 'd']",2,UA_NI,"{'a': 21.25, 'b': 36.5, 'c': 21.875, 'd': 22.25}","{'a': 2.3823665173949848e-07, 'b': 0.9999986886978149, 'c': 4.450846518011531e-07, 'd': 6.475943905570603e-07}",0.9999986886978149,b,,a,,,,,b
C1_20_A_I,C1_20,250,1,ambiguous,ironic,c,She was disappointed with the smell of her car.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She bought a new car.
Target utterance: She says: """"I just love the new car smell.""""
What meaning is She most likely conveying?
a. She took her car to the gas station.
b. She could smell what her husband was cooking.
c. She was disappointed with the smell of her car.
d. She liked the smell of her car.
Answer:
","d
","['d', 'c', 'b', 'a']",2,A_I,"{'a': 19.0, 'b': 17.625, 'c': 18.25, 'd': 33.25}","{'a': 6.475945610873168e-07, 'b': 1.6373755329368578e-07, 'c': 3.05901977526446e-07, 'd': 0.999998927116394}",0.999998927116394,d,,a,,,,,d
C1_21_A_NI,C1_21,176,1,ambiguous,non-ironic,a,The birthday party was a great success.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She left the birthday party feeling sad.
Target utterance: She says: """"Truly a night to remember.""""
What meaning is She most likely conveying?
a. The birthday party was a great success.
b. She planned her next birthday party.
c. She had trouble remembering things.
d. The birthday party was a disappointment.
Answer:
","a
","['a', 'd', 'c', 'b']",2,A_NI,"{'a': 39.75, 'b': 22.875, 'c': 20.5, 'd': 22.375}","{'a': 0.9999998807907104, 'b': 4.691163368875095e-08, 'c': 4.363461592049589e-09, 'd': 2.8453344569356886e-08}",0.9999998807907104,a,,a,,,,,a
C1_22_UA_I,C1_22,269,1,unambiguous,ironic,c,"The wedding had been a dull, disappointing event from start to finish.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She left the wedding feeling miserable.
Target utterance: She says: """"What a magical day.""""
What meaning is She most likely conveying?
a. The magician wowed all the guests at the reception.
b. She helped organise the flowers for the wedding beforehand.
c. The wedding had been a dull, disappointing event from start to finish.
d. The wedding was a beautiful and enchanting occasion.
Answer:
","d
","['c', 'd', 'b', 'a']",2,UA_I,"{'a': 19.875, 'b': 18.0, 'c': 19.125, 'd': 34.25}","{'a': 5.715002089345944e-07, 'b': 8.764239822767195e-08, 'c': 2.699575816222932e-07, 'd': 0.9999990463256836}",0.9999990463256836,d,,a,,,,,d
C1_23_UA_NI,C1_23,70,1,unambiguous,non-ironic,b,They had found the film dull from start to finish.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They left the cinema feeling miserable .
Target utterance: They say: """"What a painfull film.""""
What meaning is They most likely conveying?
a. The injection was over quickly, but it was painful.
b. They had found the film dull from start to finish.
c. They went to the same cinema as always.
d. They had found the film funny from start to finish.
Answer:
","b
","['c', 'a', 'd', 'b']",2,UA_NI,"{'a': 22.375, 'b': 36.5, 'c': 23.0, 'd': 22.5}","{'a': 7.338193768191559e-07, 'b': 0.9999970197677612, 'c': 1.3709550330531783e-06, 'd': 8.31526222100365e-07}",0.9999970197677612,b,,a,,,,,b
C1_24_A_I,C1_24,210,1,ambiguous,ironic,d,The message brought negative news.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She received a message and was sad.
Target utterance: She says: """"These are amazing news.""""
What meaning is She most likely conveying?
a. The message brought good news.
b. What she read was news to her.
c. She wanted to send a message.
d. The message brought negative news.
Answer:
","a
","['a', 'c', 'd', 'b']",2,A_I,"{'a': 39.25, 'b': 22.5, 'c': 20.25, 'd': 21.75}","{'a': 0.9999998807907104, 'b': 5.315784434856141e-08, 'c': 5.602795560832874e-09, 'd': 2.510998697857758e-08}",0.9999998807907104,a,,a,,,,,a
C1_25_A_NI,C1_25,164,1,ambiguous,non-ironic,b,Her exam answers were impressively smart.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Her answers in the exam were stupid.
Target utterance: She says: """"What a genius.""""
What meaning is She most likely conveying?
a. She studied for her next exam.
b. Her exam answers were impressively smart.
c. Her exam answers were embarrassingly poor.
d. She had a high IQ.
Answer:
","c
","['d', 'a', 'b', 'c']",2,A_NI,"{'a': 18.25, 'b': 18.125, 'c': 30.25, 'd': 18.75}","{'a': 6.144079179648543e-06, 'b': 5.422130470833508e-06, 'c': 0.9999783039093018, 'd': 1.0129873771802522e-05}",0.9999783039093018,c,,b,,,,,c
C1_26_UA_I,C1_26,84,1,unambiguous,ironic,c,"As far as they were concerned, it was a poor suggestion.",Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: Their colleague's suggestion was idiotic.
Target utterance: They said: """"We really had luck with that one.""""
What meaning is They most likely conveying?
a. They got lucky at the casino.
b. They thought that every project starts with a suggestion.
c. As far as they were concerned, it was a poor suggestion.
d. They were genuinely fortunate to have such a strong suggestion.
Answer:
","c
","['c', 'd', 'b', 'a']",2,UA_I,"{'a': 16.75, 'b': 16.75, 'c': 28.625, 'd': 16.875}","{'a': 6.962152838241309e-06, 'b': 6.962152838241309e-06, 'c': 0.9999781847000122, 'd': 7.88915258453926e-06}",0.9999781847000122,c,,b,,,,,c
C1_27_UA_NI,C1_27,74,1,unambiguous,non-ironic,b,His argument was strong and well presented.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His argument in the debate was idiotic.
Target utterance: She says: """"What a master of rhetoric.""""
What meaning is She most likely conveying?
a. Sokrates was a master of rhetoric.
b. His argument was strong and well presented.
c. She had an argument with him that night.
d. His argument was weak and poorly constructed.
Answer:
","d
","['c', 'a', 'd', 'b']",2,UA_NI,"{'a': 19.75, 'b': 18.75, 'c': 19.125, 'd': 34.0}","{'a': 6.475944474004791e-07, 'b': 2.3823668016120791e-07, 'c': 3.466323335032939e-07, 'd': 0.9999988079071045}",0.9999988079071045,d,,b,,,,,d
C1_28_A_I,C1_28,46,1,ambiguous,ironic,d,She believed that his business plan would fail.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: His business plan was stupid.
Target utterance: She says: """"We will make lots of money with this.""""
What meaning is He most likely conveying?
a. She was interested in making lots of money.
b. He asked a colleague for help with his business plan.
c. She believed that his business plan would be successful.
d. She believed that his business plan would fail.
Answer:
","c
","['c', 'd', 'a', 'b']",2,A_I,"{'a': 18.625, 'b': 18.75, 'c': 31.75, 'd': 19.5}","{'a': 1.9947158307331847e-06, 'b': 2.260308974655345e-06, 'c': 0.9999909400939941, 'd': 4.785073997481959e-06}",0.9999909400939941,c,,a,,,,,c
C1_29_A_NI,C1_29,202,1,ambiguous,non-ironic,b,The restaurant visit was genuinely outstanding.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: After the restaurant visit he was hungry.
Target utterance: He says: """"Best dinner ever.""""
What meaning is He most likely conveying?
a. He looked forward to this restaurant visit for weeks.
b. The restaurant visit was genuinely outstanding.
c. The restaurant visit was a real disappointment.
d. It was the best-reviewed dinner spot in the whole city.
Answer:
","b
","['d', 'a', 'b', 'c']",2,A_NI,"{'a': 22.375, 'b': 37.25, 'c': 23.0, 'd': 23.125}","{'a': 3.4663219139474677e-07, 'b': 0.9999983310699463, 'c': 6.475941631833848e-07, 'd': 7.338202863138577e-07}",0.9999983310699463,b,,a,,,,,b
